      5.40000000e+00      -4.58916276e+02      -6.20571895e+02       1.61655619e+02
      5.50000000e+00      -4.58917085e+02      -6.29921068e+02       1.71003983e+02
      5.60000000e+00      -4.58916173e+02      -6.28680302e+02       1.69764130e+02
      5.70000000e+00      -4.58917864e+02      -6.39593734e+02       1.80675870e+02
      5.80000000e+00      -4.58917050e+02      -6.14131820e+02       1.55214770e+02
      5.90000000e+00      -4.58916881e+02      -6.19837686e+02       1.60920805e+02
      6.00000000e+00      -4.58917225e+02      -6.30360207e+02       1.71442983e+02
      6.10000000e+00      -4.58916000e+02      -6.31372423e+02       1.72456423e+02
      6.20000000e+00      -4.58917345e+02      -6.27160854e+02       1.68243509e+02
      6.30000000e+00      -4.58915466e+02      -6.19639578e+02       1.60724112e+02
      6.40000000e+00      -4.58915707e+02      -6.33784188e+02       1.74868481e+02
      6.50000000e+00      -4.58916134e+02      -6.26647774e+02       1.67731639e+02
      6.60000000e+00      -4.58918079e+02      -6.40343276e+02       1.81425196e+02
      6.70000000e+00      -4.58915369e+02      -6.27331923e+02       1.68416554e+02
      6.80000000e+00      -4.58914118e+02      -6.10762779e+02       1.51848661e+02
      6.90000000e+00      -4.58917932e+02      -6.24751362e+02       1.65833430e+02
      7.00000000e+00      -4.58916720e+02      -6.24862019e+02       1.65945300e+02
      7.10000000e+00      -4.58917739e+02      -6.21108418e+02       1.62190679e+02
      7.20000000e+00      -4.58915058e+02      -6.20142982e+02       1.61227924e+02
      7.30000000e+00      -4.58917082e+02      -6.23012033e+02       1.64094951e+02
      7.40000000e+00      -4.58915144e+02      -6.14190200e+02       1.55275056e+02
      7.50000000e+00      -4.58917972e+02      -6.19382320e+02       1.60464347e+02
      7.60000000e+00      -4.58918070e+02      -6.31996103e+02       1.73078033e+02
      7.70000000e+00      -4.58917788e+02      -6.14968412e+02       1.56050624e+02
      7.80000000e+00      -4.58916563e+02      -6.17089945e+02       1.58173382e+02
      7.90000000e+00      -4.58916691e+02      -6.31919953e+02       1.73003262e+02
      8.00000000e+00      -4.58918220e+02      -6.17757599e+02       1.58839380e+02
      8.10000000e+00      -4.58918889e+02      -6.29990790e+02       1.71071901e+02
      8.20000000e+00      -4.58918219e+02      -6.13785863e+02       1.54867643e+02
      8.30000000e+00      -4.58917184e+02      -6.27939509e+02       1.69022325e+02
      8.40000000e+00      -4.58917101e+02      -6.20371767e+02       1.61454665e+02
      8.50000000e+00      -4.58919882e+02      -6.36547179e+02       1.77627298e+02
      8.60000000e+00      -4.58917278e+02      -6.10234367e+02       1.51317089e+02
      8.70000000e+00      -4.58917142e+02      -6.28770853e+02       1.69853711e+02
      8.80000000e+00      -4.58916036e+02      -6.31252672e+02       1.72336636e+02
      8.90000000e+00      -4.58916087e+02      -6.21189121e+02       1.62273034e+02
      9.00000000e+00      -4.58915561e+02      -6.22197517e+02       1.63281956e+02
      9.10000000e+00      -4.58914949e+02      -6.17558496e+02       1.58643547e+02
      9.20000000e+00      -4.58917516e+02      -6.41078103e+02       1.82160587e+02
      9.30000000e+00      -4.58915453e+02      -6.21449804e+02       1.62534351e+02
      9.40000000e+00      -4.58916580e+02      -6.32625090e+02       1.73708510e+02
      9.50000000e+00      -4.58912823e+02      -6.08800228e+02       1.49887405e+02
      9.60000000e+00      -4.58916572e+02      -6.18473483e+02       1.59556912e+02
      9.70000000e+00      -4.58915310e+02      -6.26847595e+02       1.67932285e+02
      9.80000000e+00      -4.58914898e+02      -6.19788262e+02       1.60873364e+02
      9.90000000e+00      -4.58914105e+02      -6.16207320e+02       1.57293215e+02
      1.00000000e+01      -4.58914436e+02      -6.22058949e+02       1.63144514e+02
      1.01000000e+01      -4.58915675e+02      -6.23632902e+02       1.64717227e+02
      1.02000000e+01      -4.58914974e+02      -6.12801781e+02       1.53886807e+02
      1.03000000e+01      -4.58914616e+02      -6.23444870e+02       1.64530255e+02
      1.04000000e+01      -4.58915293e+02      -6.29470381e+02       1.70555089e+02
      1.05000000e+01      -4.58913766e+02      -6.18369049e+02       1.59455283e+02
      1.06000000e+01      -4.58912943e+02      -6.26686232e+02       1.67773290e+02
      1.07000000e+01      -4.58915223e+02      -6.22364971e+02       1.63449749e+02
      1.08000000e+01      -4.58913455e+02      -6.18224689e+02       1.59311234e+02
      1.09000000e+01      -4.58914183e+02      -6.27318806e+02       1.68404624e+02
      1.10000000e+01      -4.58912888e+02      -6.23912267e+02       1.64999379e+02
      1.11000000e+01      -4.58914829e+02      -6.23252188e+02       1.64337359e+02
      1.12000000e+01      -4.58914132e+02      -6.30259881e+02       1.71345749e+02
      1.13000000e+01      -4.58912723e+02      -6.20679340e+02       1.61766618e+02
      1.14000000e+01      -4.58912139e+02      -6.22581963e+02       1.63669824e+02
      1.15000000e+01      -4.58917052e+02      -6.23394992e+02       1.64477940e+02
      1.16000000e+01      -4.58913110e+02      -6.24727590e+02       1.65814480e+02
      1.17000000e+01      -4.58915194e+02      -6.22785472e+02       1.63870278e+02
      1.18000000e+01      -4.58916659e+02      -6.36294126e+02       1.77377467e+02
      1.19000000e+01      -4.58914757e+02      -6.26147288e+02       1.67232532e+02
      1.20000000e+01      -4.58914948e+02      -6.35563259e+02       1.76648311e+02
      1.21000000e+01      -4.58913375e+02      -6.25867896e+02       1.66954521e+02
      1.22000000e+01      -4.58916447e+02      -6.45165979e+02       1.86249533e+02
      1.23000000e+01      -4.58913152e+02      -6.26465060e+02       1.67551909e+02
      1.24000000e+01      -4.58913955e+02      -6.17450077e+02       1.58536122e+02
      1.25000000e+01      -4.58914485e+02      -6.37009605e+02       1.78095119e+02
      1.26000000e+01      -4.58913721e+02      -6.08664345e+02       1.49750624e+02
      1.27000000e+01      -4.58913038e+02      -6.17422398e+02       1.58509359e+02
      1.28000000e+01      -4.58913134e+02      -6.16079370e+02       1.57166236e+02
      1.29000000e+01      -4.58912715e+02      -6.15026886e+02       1.56114171e+02
      1.30000000e+01      -4.58914471e+02      -6.24503134e+02       1.65588664e+02
      1.31000000e+01      -4.58912144e+02      -6.18620838e+02       1.59708694e+02
      1.32000000e+01      -4.58912847e+02      -6.37902919e+02       1.78990071e+02
      1.33000000e+01      -4.58913838e+02      -6.25050696e+02       1.66136858e+02
      1.34000000e+01      -4.58915192e+02      -6.33980283e+02       1.75065091e+02
      1.35000000e+01      -4.58913671e+02      -6.32088640e+02       1.73174969e+02
      1.36000000e+01      -4.58914102e+02      -6.27503602e+02       1.68589500e+02
      1.37000000e+01      -4.58913991e+02      -6.27641751e+02       1.68727760e+02
      1.38000000e+01      -4.58909739e+02      -6.13852446e+02       1.54942707e+02
      1.39000000e+01      -4.58911798e+02      -6.29491548e+02       1.70579750e+02
      1.40000000e+01      -4.58911544e+02      -6.18718601e+02       1.59807057e+02
      1.41000000e+01      -4.58915838e+02      -6.36269807e+02       1.77353968e+02
      1.42000000e+01      -4.58916803e+02      -6.29990165e+02       1.71073363e+02
      1.43000000e+01      -4.58913378e+02      -6.25580670e+02       1.66667292e+02
      1.44000000e+01      -4.58913473e+02      -6.16227180e+02       1.57313707e+02
      1.45000000e+01      -4.58912182e+02      -6.09523293e+02       1.50611111e+02
      1.46000000e+01      -4.58915426e+02      -6.31380525e+02       1.72465099e+02
      1.47000000e+01      -4.58916333e+02      -6.26082486e+02       1.67166152e+02
      1.48000000e+01      -4.58912339e+02      -6.24743774e+02       1.65831435e+02
      1.49000000e+01      -4.58913069e+02      -6.24970737e+02       1.66057668e+02
      1.50000000e+01      -4.58913358e+02      -6.29966861e+02       1.71053504e+02
      1.51000000e+01      -4.58913578e+02      -6.19374175e+02       1.60460596e+02
      1.52000000e+01      -4.58913460e+02      -6.22778104e+02       1.63864644e+02
      1.53000000e+01      -4.58913054e+02      -6.13356458e+02       1.54443404e+02
      1.54000000e+01      -4.58912120e+02      -6.26924383e+02       1.68012263e+02
      1.55000000e+01      -4.58912802e+02      -6.11315811e+02       1.52403010e+02
      1.56000000e+01      -4.58911852e+02      -6.20884186e+02       1.61972333e+02
      1.57000000e+01      -4.58910812e+02      -6.21692173e+02       1.62781360e+02
      1.58000000e+01      -4.58911872e+02      -6.24122991e+02       1.65211119e+02
      1.59000000e+01      -4.58911817e+02      -6.24890025e+02       1.65978208e+02
      1.60000000e+01      -4.58911860e+02      -6.24839778e+02       1.65927917e+02
      1.61000000e+01      -4.58911619e+02      -6.14434508e+02       1.55522889e+02
      1.62000000e+01      -4.58915891e+02      -6.10892583e+02       1.51976692e+02
      1.63000000e+01      -4.58912678e+02      -6.26603863e+02       1.67691186e+02
      1.64000000e+01      -4.58912733e+02      -6.25753501e+02       1.66840768e+02
      1.65000000e+01      -4.58914700e+02      -6.36365464e+02       1.77450764e+02
      1.66000000e+01      -4.58912025e+02      -6.29875119e+02       1.70963094e+02
      1.67000000e+01      -4.58912999e+02      -6.20281600e+02       1.61368601e+02
      1.68000000e+01      -4.58911469e+02      -6.24397093e+02       1.65485624e+02
      1.69000000e+01      -4.58913406e+02      -6.21489626e+02       1.62576220e+02
      1.70000000e+01      -4.58914817e+02      -6.26720920e+02       1.67806104e+02
      1.71000000e+01      -4.58915077e+02      -6.36349739e+02       1.77434662e+02
      1.72000000e+01      -4.58913679e+02      -6.21538938e+02       1.62625260e+02
      1.73000000e+01      -4.58915105e+02      -6.30091433e+02       1.71176328e+02
      1.74000000e+01      -4.58912809e+02      -6.10746389e+02       1.51833580e+02
      1.75000000e+01      -4.58913624e+02      -6.23337428e+02       1.64423805e+02
      1.76000000e+01      -4.58912648e+02      -6.10046627e+02       1.51133980e+02
      1.77000000e+01      -4.58914317e+02      -6.29428877e+02       1.70514560e+02
      1.78000000e+01      -4.58914836e+02      -6.31966056e+02       1.73051220e+02
      1.79000000e+01      -4.58913391e+02      -6.00612057e+02       1.41698665e+02
      1.80000000e+01      -4.58913788e+02      -6.11018002e+02       1.52104214e+02
      1.81000000e+01      -4.58914131e+02      -6.17317392e+02       1.58403262e+02
      1.82000000e+01      -4.58915692e+02      -6.31314493e+02       1.72398801e+02
      1.83000000e+01      -4.58915178e+02      -6.28675607e+02       1.69760429e+02
      1.84000000e+01      -4.58916269e+02      -6.39757929e+02       1.80841660e+02
      1.85000000e+01      -4.58912929e+02      -6.25120939e+02       1.66208010e+02
      1.86000000e+01      -4.58916788e+02      -6.38315272e+02       1.79398485e+02
      1.87000000e+01      -4.58913143e+02      -6.25836336e+02       1.66923193e+02
      1.88000000e+01      -4.58913651e+02      -6.25622550e+02       1.66708898e+02
      1.89000000e+01      -4.58914252e+02      -6.35672125e+02       1.76757873e+02
      1.90000000e+01      -4.58913008e+02      -6.22023653e+02       1.63110644e+02
      1.91000000e+01      -4.58915060e+02      -6.19205614e+02       1.60290554e+02
      1.92000000e+01      -4.58913849e+02      -6.18483595e+02       1.59569747e+02
      1.93000000e+01      -4.58913946e+02      -6.31545786e+02       1.72631840e+02
      1.94000000e+01      -4.58913769e+02      -6.41594880e+02       1.82681111e+02
      1.95000000e+01      -4.58913409e+02      -6.09847874e+02       1.50934465e+02
      1.96000000e+01      -4.58915665e+02      -6.19461047e+02       1.60545382e+02
      1.97000000e+01      -4.58914405e+02      -6.10239753e+02       1.51325349e+02
      1.98000000e+01      -4.58913017e+02      -6.24334144e+02       1.65421127e+02
      1.99000000e+01      -4.58913814e+02      -6.24304183e+02       1.65390369e+02
      2.00000000e+01      -4.58916041e+02      -6.19042130e+02       1.60126089e+02
      2.01000000e+01      -4.58914909e+02      -6.25844434e+02       1.66929525e+02
      2.02000000e+01      -4.58914087e+02      -6.10499016e+02       1.51584929e+02
      2.03000000e+01      -4.58915921e+02      -6.21176584e+02       1.62260664e+02
      2.04000000e+01      -4.58914848e+02      -6.24790626e+02       1.65875778e+02
      2.05000000e+01      -4.58914449e+02      -6.22181096e+02       1.63266647e+02
      2.06000000e+01      -4.58913743e+02      -6.20016180e+02       1.61102437e+02
      2.07000000e+01      -4.58913332e+02      -6.11840221e+02       1.52926889e+02
      2.08000000e+01      -4.58914393e+02      -6.27795245e+02       1.68880852e+02
      2.09000000e+01      -4.58915592e+02      -6.25847933e+02       1.66932341e+02
      2.10000000e+01      -4.58916340e+02      -6.26408645e+02       1.67492304e+02
      2.11000000e+01      -4.58912268e+02      -6.00824430e+02       1.41912162e+02
      2.12000000e+01      -4.58914065e+02      -6.13309369e+02       1.54395304e+02
      2.13000000e+01      -4.58913680e+02      -6.27831944e+02       1.68918264e+02
      2.14000000e+01      -4.58914465e+02      -6.22030888e+02       1.63116423e+02
      2.15000000e+01      -4.58916828e+02      -6.32570869e+02       1.73654041e+02
      2.16000000e+01      -4.58917870e+02      -6.35530402e+02       1.76612532e+02
      2.17000000e+01      -4.58918214e+02      -6.44837611e+02       1.85919397e+02
      2.18000000e+01      -4.58916879e+02      -6.27816305e+02       1.68899426e+02
      2.19000000e+01      -4.58915085e+02      -6.14915389e+02       1.56000304e+02
      2.20000000e+01      -4.58917444e+02      -6.18532161e+02       1.59614717e+02
      2.21000000e+01      -4.58917418e+02      -6.26493882e+02       1.67576464e+02
      2.22000000e+01      -4.58918809e+02      -6.31697055e+02       1.72778245e+02
      2.23000000e+01      -4.58919744e+02      -6.36021045e+02       1.77101301e+02
      2.24000000e+01      -4.58918164e+02      -6.23507915e+02       1.64589751e+02
      2.25000000e+01      -4.58916514e+02      -6.15871932e+02       1.56955419e+02
      2.26000000e+01      -4.58919918e+02      -6.32397654e+02       1.73477735e+02
      2.27000000e+01      -4.58921134e+02      -6.33949016e+02       1.75027882e+02
      2.28000000e+01      -4.58919538e+02      -6.25127252e+02       1.66207714e+02
      2.29000000e+01      -4.58918203e+02      -6.21262533e+02       1.62344330e+02
      2.30000000e+01      -4.58919441e+02      -6.31754177e+02       1.72834736e+02
      2.31000000e+01      -4.58920264e+02      -6.32542056e+02       1.73621792e+02
      2.32000000e+01      -4.58920277e+02      -6.34323326e+02       1.75403050e+02
      2.33000000e+01      -4.58919812e+02      -6.29096788e+02       1.70176977e+02
      2.34000000e+01      -4.58922620e+02      -6.34247138e+02       1.75324518e+02
      2.35000000e+01      -4.58918313e+02      -6.14620766e+02       1.55702453e+02
      2.36000000e+01      -4.58919274e+02      -6.25932502e+02       1.67013229e+02
      2.37000000e+01      -4.58922510e+02      -6.38672518e+02       1.79750008e+02
      2.38000000e+01      -4.58919801e+02      -6.06079734e+02       1.47159932e+02
      2.39000000e+01      -4.58918647e+02      -6.07976149e+02       1.49057502e+02
      2.40000000e+01      -4.58921424e+02      -6.28202290e+02       1.69280866e+02
      2.41000000e+01      -4.58920032e+02      -6.33995848e+02       1.75075815e+02
      2.42000000e+01      -4.58921624e+02      -6.28297174e+02       1.69375550e+02
      2.43000000e+01      -4.58918701e+02      -6.18148350e+02       1.59229649e+02
      2.44000000e+01      -4.58921840e+02      -6.27795817e+02       1.68873977e+02
      2.45000000e+01      -4.58923423e+02      -6.19814359e+02       1.60890936e+02
      2.46000000e+01      -4.58921903e+02      -6.30747210e+02       1.71825307e+02
      2.47000000e+01      -4.58921973e+02      -6.31541395e+02       1.72619421e+02
      2.48000000e+01      -4.58921280e+02      -6.26966789e+02       1.68045509e+02
      2.49000000e+01      -4.58918732e+02      -6.08100444e+02       1.49181712e+02
      2.50000000e+01      -4.58920178e+02      -6.27866641e+02       1.68946463e+02
      2.51000000e+01      -4.58920658e+02      -6.35433789e+02       1.76513131e+02
      2.52000000e+01      -4.58918688e+02      -6.14169041e+02       1.55250352e+02
      2.53000000e+01      -4.58920141e+02      -6.22795555e+02       1.63875414e+02
      2.54000000e+01      -4.58919343e+02      -6.17486160e+02       1.58566817e+02
      2.55000000e+01      -4.58918590e+02      -6.20753655e+02       1.61835065e+02
      2.56000000e+01      -4.58920432e+02      -6.37360231e+02       1.78439799e+02
      2.57000000e+01      -4.58921987e+02      -6.20208362e+02       1.61286375e+02
      2.58000000e+01      -4.58920887e+02      -6.32700170e+02       1.73779282e+02
      2.59000000e+01      -4.58920195e+02      -6.20553322e+02       1.61633127e+02
      2.60000000e+01      -4.58919404e+02      -6.27835345e+02       1.68915941e+02
      2.61000000e+01      -4.58920621e+02      -6.14329344e+02       1.55408723e+02
      2.62000000e+01      -4.58921537e+02      -6.28730980e+02       1.69809443e+02
      2.63000000e+01      -4.58918967e+02      -6.29994070e+02       1.71075103e+02
      2.64000000e+01      -4.58918217e+02      -6.07093185e+02       1.48174968e+02
      2.65000000e+01      -4.58919368e+02      -6.29657495e+02       1.70738126e+02
      2.66000000e+01      -4.58917531e+02      -6.21092636e+02       1.62175104e+02
      2.67000000e+01      -4.58918043e+02      -6.21137104e+02       1.62219060e+02
      2.68000000e+01      -4.58919635e+02      -6.22193872e+02       1.63274237e+02
      2.69000000e+01      -4.58919792e+02      -6.30788655e+02       1.71868864e+02
      2.70000000e+01      -4.58918714e+02      -6.20115468e+02       1.61196754e+02
      2.71000000e+01      -4.58917464e+02      -6.25861949e+02       1.66944485e+02
      2.72000000e+01      -4.58921163e+02      -6.42138344e+02       1.83217181e+02
      2.73000000e+01      -4.58917967e+02      -6.24233855e+02       1.65315888e+02
      2.74000000e+01      -4.58915531e+02      -6.08649861e+02       1.49734330e+02
      2.75000000e+01      -4.58920878e+02      -6.20025551e+02       1.61104674e+02
      2.76000000e+01      -4.58921514e+02      -6.25981031e+02       1.67059517e+02
      2.77000000e+01      -4.58920830e+02      -6.40786122e+02       1.81865292e+02
      2.78000000e+01      -4.58917618e+02      -6.23337193e+02       1.64419575e+02
      2.79000000e+01      -4.58920268e+02      -6.38299646e+02       1.79379378e+02
      2.80000000e+01      -4.58921537e+02      -6.31846876e+02       1.72925338e+02
      2.81000000e+01      -4.58919623e+02      -6.26450331e+02       1.67530708e+02
      2.82000000e+01      -4.58918658e+02      -6.22251414e+02       1.63332756e+02
      2.83000000e+01      -4.58921068e+02      -6.38243475e+02       1.79322407e+02
      2.84000000e+01      -4.58919238e+02      -6.31038533e+02       1.72119295e+02
      2.85000000e+01      -4.58917964e+02      -6.23593749e+02       1.64675785e+02
      2.86000000e+01      -4.58919866e+02      -6.32106872e+02       1.73187006e+02
      2.87000000e+01      -4.58920628e+02      -6.30135221e+02       1.71214593e+02
      2.88000000e+01      -4.58921733e+02      -6.18003600e+02       1.59081867e+02
      2.89000000e+01      -4.58921276e+02      -6.23338414e+02       1.64417138e+02
      2.90000000e+01      -4.58919700e+02      -6.18478794e+02       1.59559095e+02
      2.91000000e+01      -4.58921020e+02      -6.39400770e+02       1.80479750e+02
      2.92000000e+01      -4.58922772e+02      -6.33250177e+02       1.74327405e+02
      2.93000000e+01      -4.58921931e+02      -6.29594432e+02       1.70672501e+02
      2.94000000e+01      -4.58920765e+02      -6.11615672e+02       1.52694907e+02
      2.95000000e+01      -4.58923349e+02      -6.27395619e+02       1.68472271e+02
      2.96000000e+01      -4.58921473e+02      -6.18200350e+02       1.59278877e+02
      2.97000000e+01      -4.58923087e+02      -6.14254903e+02       1.55331816e+02
      2.98000000e+01      -4.58922245e+02      -6.22457005e+02       1.63534760e+02
      2.99000000e+01      -4.58922868e+02      -6.11731417e+02       1.52808549e+02
      3.00000000e+01      -4.58924921e+02      -6.34049439e+02       1.75124518e+02
      3.01000000e+01      -4.58923871e+02      -6.35180671e+02       1.76256800e+02
      3.02000000e+01      -4.58922440e+02      -6.27331185e+02       1.68408745e+02
      3.03000000e+01      -4.58921312e+02      -6.26465040e+02       1.67543729e+02
      3.04000000e+01      -4.58922205e+02      -6.20189439e+02       1.61267234e+02
      3.05000000e+01      -4.58922612e+02      -6.22401097e+02       1.63478484e+02
      3.06000000e+01      -4.58922375e+02      -6.21456641e+02       1.62534267e+02
      3.07000000e+01      -4.58920001e+02      -6.08298960e+02       1.49378959e+02
      3.08000000e+01      -4.58920766e+02      -6.19121341e+02       1.60200575e+02
      3.09000000e+01      -4.58921154e+02      -6.20017284e+02       1.61096130e+02
      3.10000000e+01      -4.58922351e+02      -6.31455835e+02       1.72533484e+02
      3.11000000e+01      -4.58921526e+02      -6.26588589e+02       1.67667063e+02
      3.12000000e+01      -4.58921196e+02      -6.20041346e+02       1.61120151e+02
      3.13000000e+01      -4.58922719e+02      -6.27351826e+02       1.68429108e+02
      3.14000000e+01      -4.58922206e+02      -6.30051746e+02       1.71129540e+02
      3.15000000e+01      -4.58921706e+02      -6.22947845e+02       1.64026139e+02
      3.16000000e+01      -4.58922994e+02      -6.28138246e+02       1.69215252e+02
      3.17000000e+01      -4.58923241e+02      -6.17580713e+02       1.58657472e+02
      3.18000000e+01      -4.58922238e+02      -6.22548411e+02       1.63626174e+02
      3.19000000e+01      -4.58921495e+02      -6.22878807e+02       1.63957312e+02
      3.20000000e+01      -4.58922965e+02      -6.26972065e+02       1.68049100e+02
      3.21000000e+01      -4.58920327e+02      -6.05751775e+02       1.46831448e+02
      3.22000000e+01      -4.58922502e+02      -6.30171036e+02       1.71248534e+02
      3.23000000e+01      -4.58923310e+02      -6.33095629e+02       1.74172319e+02
      3.24000000e+01      -4.58925296e+02      -6.29642300e+02       1.70717004e+02
      3.25000000e+01      -4.58922128e+02      -6.21429892e+02       1.62507764e+02
      3.26000000e+01      -4.58922717e+02      -6.23200543e+02       1.64277826e+02
      3.27000000e+01      -4.58924073e+02      -6.37645436e+02       1.78721363e+02
      3.28000000e+01      -4.58923324e+02      -6.29204547e+02       1.70281223e+02
      3.29000000e+01      -4.58921789e+02      -6.33693351e+02       1.74771561e+02
      3.30000000e+01      -4.58923326e+02      -6.29816053e+02       1.70892727e+02
      3.31000000e+01      -4.58923720e+02      -6.23614538e+02       1.64690818e+02
      3.32000000e+01      -4.58923002e+02      -6.23086656e+02       1.64163653e+02
      3.33000000e+01      -4.58923517e+02      -6.28959737e+02       1.70036220e+02
      3.34000000e+01      -4.58922846e+02      -6.36038251e+02       1.77115405e+02
      3.35000000e+01      -4.58922771e+02      -6.23537940e+02       1.64615169e+02
      3.36000000e+01      -4.58921709e+02      -6.21683110e+02       1.62761401e+02
      3.37000000e+01      -4.58921790e+02      -6.27894248e+02       1.68972458e+02
      3.38000000e+01      -4.58921622e+02      -6.25968675e+02       1.67047053e+02
      3.39000000e+01      -4.58921372e+02      -6.29179878e+02       1.70258506e+02
      3.40000000e+01      -4.58922720e+02      -6.24964556e+02       1.66041836e+02
      3.41000000e+01      -4.58924690e+02      -6.17659421e+02       1.58734731e+02
      3.42000000e+01      -4.58920618e+02      -6.24990551e+02       1.66069933e+02
      3.43000000e+01      -4.58922151e+02      -6.28640411e+02       1.69718260e+02
      3.44000000e+01      -4.58920943e+02      -6.24374218e+02       1.65453275e+02
      3.45000000e+01      -4.58922125e+02      -6.36547271e+02       1.77625145e+02
      3.46000000e+01      -4.58920951e+02      -6.29151662e+02       1.70230712e+02
      3.47000000e+01      -4.58921365e+02      -6.32776019e+02       1.73854653e+02
      3.48000000e+01      -4.58920757e+02      -6.12783304e+02       1.53862547e+02
      3.49000000e+01      -4.58922488e+02      -6.31224098e+02       1.72301611e+02
      3.50000000e+01      -4.58920951e+02      -6.35657214e+02       1.76736263e+02
      3.51000000e+01      -4.58923667e+02      -6.24027870e+02       1.65104203e+02
      3.52000000e+01      -4.58923525e+02      -6.31565339e+02       1.72641813e+02
      3.53000000e+01      -4.58921727e+02      -6.30699913e+02       1.71778186e+02
      3.54000000e+01      -4.58921619e+02      -6.26522181e+02       1.67600562e+02
      3.55000000e+01      -4.58924116e+02      -6.29229952e+02       1.70305836e+02
      3.56000000e+01      -4.58921745e+02      -6.16369299e+02       1.57447554e+02
      3.57000000e+01      -4.58924115e+02      -6.33849072e+02       1.74924957e+02
      3.58000000e+01      -4.58925568e+02      -6.27440916e+02       1.68515347e+02
      3.59000000e+01      -4.58923450e+02      -6.13799054e+02       1.54875603e+02
      3.60000000e+01      -4.58923911e+02      -6.23422250e+02       1.64498340e+02
      3.61000000e+01      -4.58925645e+02      -6.25268259e+02       1.66342615e+02
      3.62000000e+01      -4.58925206e+02      -6.34462624e+02       1.75537418e+02
      3.63000000e+01      -4.58925335e+02      -6.31905367e+02       1.72980032e+02
      3.64000000e+01      -4.58925415e+02      -6.34850534e+02       1.75925119e+02
      3.65000000e+01      -4.58925510e+02      -6.29105377e+02       1.70179867e+02
      3.66000000e+01      -4.58923322e+02      -6.31388237e+02       1.72464914e+02
      3.67000000e+01      -4.58923181e+02      -6.25752374e+02       1.66829194e+02
      3.68000000e+01      -4.58923424e+02      -6.32487749e+02       1.73564325e+02
      3.69000000e+01      -4.58923280e+02      -6.24356973e+02       1.65433694e+02
      3.70000000e+01      -4.58924081e+02      -6.30644394e+02       1.71720312e+02
      3.71000000e+01      -4.58920249e+02      -6.26846525e+02       1.67926276e+02
      3.72000000e+01      -4.58920603e+02      -6.19961019e+02       1.61040416e+02
      3.73000000e+01      -4.58921168e+02      -6.42251406e+02       1.83330239e+02
      3.74000000e+01      -4.58922098e+02      -6.23238885e+02       1.64316787e+02
      3.75000000e+01      -4.58922693e+02      -6.39738790e+02       1.80816097e+02
      3.76000000e+01      -4.58923167e+02      -6.41076786e+02       1.82153619e+02
      3.77000000e+01      -4.58922850e+02      -6.22118712e+02       1.63195862e+02
