      1.38000000e+01       4.99999889e-01       5.47190622e-02       4.45280826e-01       3.30814335e-01      -9.43695742e-01
      1.39000000e+01       4.99999882e-01       2.76005764e-02       4.72399306e-01       2.34949256e-01      -9.72007516e-01
      1.40000000e+01       4.99999877e-01       9.34845441e-03       4.90651423e-01       1.36736640e-01      -9.90607312e-01
      1.41000000e+01       4.99999875e-01       6.90350965e-04       4.99309524e-01       3.71577977e-02      -9.99309286e-01
      1.42000000e+01       4.99999875e-01       1.97143731e-03       4.98028438e-01      -6.27923134e-02      -9.98026491e-01
      1.43000000e+01       4.99999878e-01       1.31406406e-02       4.86859238e-01      -1.62115024e-01      -9.86771744e-01
      1.44000000e+01       4.99999883e-01       3.37526798e-02       4.66247204e-01      -2.59817936e-01      -9.65657500e-01
      1.45000000e+01       4.99999891e-01       6.29858181e-02       4.37014073e-01      -3.54924832e-01      -9.34894724e-01
      1.46000000e+01       4.99999900e-01       9.96746222e-02       4.00325278e-01      -4.46485436e-01      -8.94790789e-01
      1.47000000e+01       4.99999911e-01       1.42356425e-01       3.57643485e-01      -5.33584905e-01      -8.45746399e-01
      1.48000000e+01       4.99999922e-01       1.89329638e-01       3.10670284e-01      -6.15352969e-01      -7.88251589e-01
      1.49000000e+01       4.99999935e-01       2.38721587e-01       2.61278347e-01      -6.90972630e-01      -7.22880830e-01
      1.50000000e+01       4.99999947e-01       2.88563171e-01       2.11436776e-01      -7.59688319e-01      -6.50287284e-01
      1.51000000e+01       4.99999959e-01       3.36867363e-01       1.63132596e-01      -8.20813454e-01      -5.71196282e-01
      1.52000000e+01       4.99999970e-01       3.81708427e-01       1.18291544e-01      -8.73737291e-01      -4.86398075e-01
      1.53000000e+01       4.99999980e-01       4.21298691e-01       7.87012893e-02      -9.17931033e-01      -3.96739938e-01
      1.54000000e+01       4.99999989e-01       4.54059816e-01       4.59401723e-02      -9.52953111e-01      -3.03117707e-01
      1.55000000e+01       4.99999995e-01       4.78685720e-01       2.13142747e-02      -9.78453596e-01      -2.06466824e-01
      1.56000000e+01       4.99999999e-01       4.94194645e-01       5.80535371e-03      -9.94177695e-01      -1.07752993e-01
      1.57000000e+01       5.00000000e-01       4.99968299e-01       3.17009312e-05      -9.99968299e-01      -7.96252864e-03
      1.58000000e+01       4.99999999e-01       4.95776505e-01       4.22349375e-03      -9.95767548e-01       9.19074943e-02
